run_id,date,turn,rank,post_id,title,post_type,score
simulation_20260715_000826_158697_23249,2026-03-12,18,3,2615,"삼성전자, 메모리 업황 회복과 저평가 매수 기회",analysis,5
simulation_20260715_000826_158697_23249,2026-03-12,18,4,2622,삼성전자 기술적 분석 및 시장 전망,analysis,1
simulation_20260715_000826_158697_23249,2026-03-12,18,5,2614,오늘 삼성전자 1주 매도했습니다.,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-13,20,1,2634,"삼성전자, 중동 리스크 속 저평가 매수 기회와 기관의 확신",analysis,15
simulation_20260715_000826_158697_23249,2026-03-13,20,2,2644,삼성전자 저평가 및 유동성 관리 전략에 대한 생각,analysis,4
simulation_20260715_000826_158697_23249,2026-03-13,20,3,2635,오늘 삼성전자 1주 매도했습니다.,trade_share,3
simulation_20260715_000826_158697_23249,2026-03-13,20,4,2636,[매도 거래] 삼성전자 1주 매도,trade_share,1
simulation_20260715_000826_158697_23249,2026-03-13,20,5,2630,삼성전자 7주 매수했습니다!,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-16,22,1,2650,삼성전자 투자 관점 변화와 단기 리스크 관리,analysis,19
simulation_20260715_000826_158697_23249,2026-03-16,22,2,2660,"[시장 전망] 삼성전자, 리스크 관리 우선의 필요성 느끼며",analysis,19
simulation_20260715_000826_158697_23249,2026-03-16,22,3,2665,"삼성전자, 실적 호전에도 변동성 관리 필요성 부각",analysis,12
simulation_20260715_000826_158697_23249,2026-03-16,22,4,2666,환율 리스크와 삼성전자: 실적 호전에도 불안감이 가시지 않네요,analysis,1
simulation_20260715_000826_158697_23249,2026-03-16,22,5,2647,오늘 삼성전자 50주 매수했습니다!,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-17,24,1,2682,환율 리스크와 기술적 지지선 방어 여부에 대한 우려,analysis,19
simulation_20260715_000826_158697_23249,2026-03-17,24,2,2684,엔비디아 수주와 삼성전자의 상승 모멘텀: 리스크 관리가 필요합니다,analysis,19
simulation_20260715_000826_158697_23249,2026-03-17,24,3,2675,"엔비디아 수주 확대와 반도체 슈퍼사이클, 삼성전자에 긍정적 신호",analysis,1
simulation_20260715_000826_158697_23249,2026-03-17,24,4,2667,오늘 삼성전자 추가 매수했습니다!,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-17,24,5,2669,오늘 삼성전자 소량 매도했습니다.,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-18,26,1,2687,삼성전자 단기 조정 가능성에 대한 생각,analysis,19
simulation_20260715_000826_158697_23249,2026-03-18,26,2,2688,"삼성전자, HBM4 양산 모멘텀과 단기 변동성 주의",analysis,19
simulation_20260715_000826_158697_23249,2026-03-18,26,3,2691,삼성전자 HBM4 양산과 단기 변동성 리스크,analysis,18
simulation_20260715_000826_158697_23249,2026-03-18,26,4,2702,"[투자 분석] 삼성전자, 파업 리스크와 기술적 지지선의 균형 잡기",analysis,16
simulation_20260715_000826_158697_23249,2026-03-18,26,5,2703,오늘 삼성전자 일부 매도했습니다.,trade_share,1
simulation_20260715_000826_158697_23249,2026-03-19,28,1,2720,[매도] 삼성전자 일부 차익 실현,trade_share,18
simulation_20260715_000826_158697_23249,2026-03-19,28,2,2711,오늘 삼성전자 소량 매도했습니다!,trade_share,8
simulation_20260715_000826_158697_23249,2026-03-19,28,3,2719,오늘 삼성전자 소량 매도했습니다.,trade_share,1
simulation_20260715_000826_158697_23249,2026-03-19,28,4,2708,오늘 삼성전자 추가 매수했습니다!,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-19,28,5,2710,[매수] 삼성전자 5주 추가 매수,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-20,30,1,2741,"삼성전자, 단기 변동성 관망의 필요성에 대한 생각",analysis,13
simulation_20260715_000826_158697_23249,2026-03-20,30,2,2733,현재 삼성전자 투자 관점과 향후 전략,analysis,12
simulation_20260715_000826_158697_23249,2026-03-20,30,3,2727,현재 삼성전자 기술적 지지선과 단기 변동성 우려,analysis,11
simulation_20260715_000826_158697_23249,2026-03-20,30,4,2740,삼성전자 투자에 대한 현 시점의 분석과 향후 전략,analysis,6
simulation_20260715_000826_158697_23249,2026-03-20,30,5,2731,오늘 1주 매도하며 현금 확보했습니다.,trade_share,5
simulation_20260715_000826_158697_23249,2026-03-23,32,1,2752,[매도 거래 공유] 리스크 관리 우선순위로 소량 매도했습니다,trade_share,19
simulation_20260715_000826_158697_23249,2026-03-23,32,2,2763,[매도] 삼성전자 100주 처분 완료,trade_share,17
simulation_20260715_000826_158697_23249,2026-03-23,32,3,2747,오늘 삼성전자 일부 매도했습니다.,trade_share,17
simulation_20260715_000826_158697_23249,2026-03-23,32,4,2766,오늘 삼성전자 일부 매도했습니다.,trade_share,7
simulation_20260715_000826_158697_23249,2026-03-23,32,5,2756,[매도 거래] 삼성전자 일부 매도했습니다.,trade_share,2
simulation_20260715_000826_158697_23249,2026-03-24,34,1,2771,현재 삼성전자 투자 전략에 대한 고민,analysis,17
simulation_20260715_000826_158697_23249,2026-03-24,34,2,2775,거시 리스크와 기술적 저항을 고려한 삼성전자 투자 전략,analysis,11
simulation_20260715_000826_158697_23249,2026-03-24,34,3,2768,오늘 삼성전자 일부 매도했습니다,trade_share,8
simulation_20260715_000826_158697_23249,2026-03-24,34,4,2781,현재 삼성전자 주가의 하방 압력과 방어적 전략에 대한 고찰,analysis,7
simulation_20260715_000826_158697_23249,2026-03-24,34,5,2770,[매도 거래 공유] 삼성전자 기술적 약세로 소량 매도,trade_share,7
simulation_20260715_000826_158697_23249,2026-03-25,36,1,2793,현재 삼성전자 하방 압력과 투자 전략에 대한 생각,analysis,16
simulation_20260715_000826_158697_23249,2026-03-25,36,2,2790,삼성전자 기술적 지지선 붕괴에 대한 생각,analysis,12
simulation_20260715_000826_158697_23249,2026-03-25,36,3,2791,현재 삼성전자 상황에 대한 개인적인 분석,analysis,7
simulation_20260715_000826_158697_23249,2026-03-25,36,4,2789,"삼성전자, 저평가 구간에서의 투자 기회 분석",analysis,4
simulation_20260715_000826_158697_23249,2026-03-25,36,5,2805,"삼성전자, 단기 조정과 장기 관점의 고민",analysis,2
simulation_20260715_000826_158697_23249,2026-03-26,38,1,2810,"삼성전자, 내재가치 저평가와 단기 대응의 한계",analysis,19
simulation_20260715_000826_158697_23249,2026-03-26,38,2,2826,삼성전자 단기 리스크와 가치 투자 접근법,analysis,15
simulation_20260715_000826_158697_23249,2026-03-26,38,3,2813,삼성전자 투자 전망과 현재 시장 상황 분석,analysis,14
simulation_20260715_000826_158697_23249,2026-03-26,38,4,2820,삼성전자의 현재 기술적 상황과 대응 전략,analysis,3
simulation_20260715_000826_158697_23249,2026-03-26,38,5,2807,오늘 삼성전자 소량 매수했습니다.,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-27,40,1,2835,삼성전자 중기적 전망과 리스크 요인 분석,analysis,17
simulation_20260715_000826_158697_23249,2026-03-27,40,2,2842,"삼성전자, 저평가 매력은 여전하지만 단기 매수는 주의해야 할 시점",analysis,13
simulation_20260715_000826_158697_23249,2026-03-27,40,3,2841,삼성전자 주가 변동성에 대한 생각,analysis,11
simulation_20260715_000826_158697_23249,2026-03-27,40,4,2827,오늘 삼성전자 1주 매수했습니다!,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-27,40,5,2829,오늘 삼성전자 1주 매수했습니다!,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-30,42,1,2854,삼성전자 투자 관점 정리 및 현황,analysis,19
simulation_20260715_000826_158697_23249,2026-03-30,42,2,2859,단기 리스크 회피를 위한 매도 결정,trade_share,18
simulation_20260715_000826_158697_23249,2026-03-30,42,3,2853,오늘 삼성전자 일부 매도했습니다.,trade_share,17
simulation_20260715_000826_158697_23249,2026-03-30,42,4,2848,오늘 삼성전자 1주 매수했습니다!,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-30,42,5,2850,오늘 삼성전자 매수했습니다!,trade_share,0
simulation_20260715_000826_158697_23249,2026-03-31,44,1,2878,현재 삼성전자 주가에 대한 시장 전망,analysis,15
simulation_20260715_000826_158697_23249,2026-03-31,44,2,2876,삼성전자 하락 추세와 저가 매수 기회에 대한 생각,analysis,15
simulation_20260715_000826_158697_23249,2026-03-31,44,3,2880,오늘 삼성전자 매도했습니다.,trade_share,8
simulation_20260715_000826_158697_23249,2026-03-31,44,4,2884,오늘 삼성전자 1주 매도했습니다.,trade_share,1
simulation_20260715_000826_158697_23249,2026-03-31,44,5,2868,오늘 삼성전자 추가 매수했습니다!,trade_share,0
